latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
47.065025,15.512195,355.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%)
2006-10-23T14:00,19.0,56
2006-10-23T15:00,18.1,61
2006-10-23T16:00,16.3,69
2006-10-23T17:00,14.8,76
2006-10-23T18:00,13.4,85
2006-10-23T19:00,12.4,86
2006-10-23T20:00,11.4,91
2006-10-23T21:00,11.0,92
2006-10-23T22:00,10.8,93
2006-10-23T23:00,11.1,93
2006-10-24T00:00,11.0,94
2006-10-24T01:00,10.4,96
2006-10-24T02:00,10.3,97
2006-10-24T03:00,10.7,96
2006-10-24T04:00,11.6,94
2006-10-24T05:00,12.7,92
2006-10-24T06:00,12.0,94
2006-10-24T07:00,13.3,91
2006-10-24T08:00,14.3,90
2006-10-24T09:00,15.1,90
2006-10-24T10:00,16.6,84
2006-10-24T11:00,17.1,84
2006-10-24T12:00,17.4,83
2006-10-24T13:00,17.6,82
2006-10-24T14:00,17.4,85
2006-10-24T15:00,17.0,87
2006-10-24T16:00,16.1,90
2006-10-24T17:00,14.4,96
2006-10-24T18:00,13.7,97
2006-10-24T19:00,12.7,96
2006-10-24T20:00,12.6,86
2006-10-24T21:00,11.9,88
2006-10-24T22:00,10.6,91
2006-10-24T23:00,9.3,94
2006-10-25T00:00,7.3,97
2006-10-25T01:00,6.0,98
2006-10-25T02:00,5.5,98
2006-10-25T03:00,5.5,98
2006-10-25T04:00,5.6,98
2006-10-25T05:00,5.4,98
2006-10-25T06:00,5.7,97
2006-10-25T07:00,8.1,96
2006-10-25T08:00,11.4,91
2006-10-25T09:00,13.4,84
2006-10-25T10:00,14.7,76
2006-10-25T11:00,15.1,73
2006-10-25T12:00,15.7,70
2006-10-25T13:00,16.1,69
2006-10-25T14:00,16.2,70
2006-10-25T15:00,15.8,75
2006-10-25T16:00,14.8,81
2006-10-25T17:00,13.9,86
2006-10-25T18:00,14.1,83
2006-10-25T19:00,13.1,82
2006-10-25T20:00,11.6,86
2006-10-25T21:00,10.2,90
2006-10-25T22:00,8.9,94
2006-10-25T23:00,8.0,96
2006-10-26T00:00,7.5,98
2006-10-26T01:00,6.7,98
2006-10-26T02:00,6.6,98
2006-10-26T03:00,6.6,98
2006-10-26T04:00,6.4,98
2006-10-26T05:00,6.4,99
2006-10-26T06:00,6.9,99
2006-10-26T07:00,9.6,97
2006-10-26T08:00,11.9,91
2006-10-26T09:00,13.5,86
2006-10-26T10:00,15.0,80
2006-10-26T11:00,16.1,76
2006-10-26T12:00,16.8,74
2006-10-26T13:00,17.3,72
2006-10-26T14:00,17.6,70
2006-10-26T15:00,16.9,74
2006-10-26T16:00,15.5,83
2006-10-26T17:00,15.3,78
2006-10-26T18:00,14.4,81
2006-10-26T19:00,12.0,90
2006-10-26T20:00,9.6,95
2006-10-26T21:00,8.5,96
2006-10-26T22:00,7.7,97
2006-10-26T23:00,7.4,97
2006-10-27T00:00,6.2,98
2006-10-27T01:00,6.2,98
2006-10-27T02:00,6.2,98
2006-10-27T03:00,6.2,98
2006-10-27T04:00,6.2,97
2006-10-27T05:00,6.5,96
2006-10-27T06:00,6.5,95
2006-10-27T07:00,8.3,92
2006-10-27T08:00,12.5,82
2006-10-27T09:00,16.2,73
2006-10-27T10:00,19.1,64
2006-10-27T11:00,20.9,58
2006-10-27T12:00,21.9,56
2006-10-27T13:00,22.1,57
2006-10-27T14:00,21.8,62
2006-10-27T15:00,20.5,70
2006-10-27T16:00,19.1,73
2006-10-27T17:00,18.6,73
2006-10-27T18:00,15.3,83
2006-10-27T19:00,13.0,91
2006-10-27T20:00,11.7,93
2006-10-27T21:00,10.6,94
2006-10-27T22:00,8.9,97
2006-10-27T23:00,8.5,98
2006-10-28T00:00,8.3,97
2006-10-28T01:00,8.7,97
2006-10-28T02:00,8.5,97
2006-10-28T03:00,8.3,97
2006-10-28T04:00,8.0,97
2006-10-28T05:00,8.1,97
2006-10-28T06:00,8.2,97
2006-10-28T07:00,10.5,96
2006-10-28T08:00,13.0,92
2006-10-28T09:00,14.6,89
2006-10-28T10:00,17.0,81
2006-10-28T11:00,17.9,75
2006-10-28T12:00,18.6,67
2006-10-28T13:00,18.7,65
2006-10-28T14:00,18.5,67
2006-10-28T15:00,17.7,73
2006-10-28T16:00,15.6,85
2006-10-28T17:00,14.6,87
2006-10-28T18:00,14.3,88
2006-10-28T19:00,14.4,92
2006-10-28T20:00,12.4,95
2006-10-28T21:00,11.7,96
2006-10-28T22:00,11.2,97
2006-10-28T23:00,10.9,97
2006-10-29T00:00,10.7,97
2006-10-29T01:00,10.6,97
2006-10-29T02:00,10.2,96
2006-10-29T03:00,9.8,96
2006-10-29T04:00,9.4,95
2006-10-29T05:00,9.3,94
2006-10-29T06:00,9.1,95
2006-10-29T07:00,11.0,92
2006-10-29T08:00,12.8,87
2006-10-29T09:00,14.6,82
2006-10-29T10:00,16.4,75
2006-10-29T11:00,17.5,68
2006-10-29T12:00,18.6,59
2006-10-29T13:00,18.8,55
2006-10-29T14:00,18.3,57
2006-10-29T15:00,17.2,59
2006-10-29T16:00,16.0,61
2006-10-29T17:00,15.5,62
2006-10-29T18:00,15.1,61
2006-10-29T19:00,14.7,59
2006-10-29T20:00,13.4,60
2006-10-29T21:00,12.5,62
2006-10-29T22:00,12.1,62
2006-10-29T23:00,11.8,64
